Actual_ACCIDENT_COUNT,Predicted_ACCIDENT_COUNT
251.99999929964542,247.58032494783401
234.00000400841236,214.53507289290428
181.99999729543924,210.6391611546278
236.9999926239252,251.075139015913
278.999992236495,241.7818266749382
230.99999949336052,242.47754280269146
289.9999928921461,274.09792587161064
299.00000643730164,253.2228487432003
256.00000531971455,249.61467096209526
218.99999733269215,229.09577530622482
197.99999752640724,259.3664942085743
276.00000362098217,258.58951553702354
255.00000381469727,223.44676449894905
225.9999999180436,275.8005121052265
251.99999929964542,269.6708582341671
209.99999968707561,223.79671335220337
233.00000250339508,211.28411005437374
244.00000315904617,228.84338602423668
224.99999841302633,263.4016700088978
259.9999954402447,253.89202854037285
251.99999929964542,254.75842621922493
267.00000597536564,274.398745149374
243.0000016540289,235.68778777122498
250.99999779462814,214.1687475144863
257.0000068247318,253.9969018995762
205.0000001117587,281.1655253469944
245.00000466406345,258.2589959204197
221.0000003427267,242.93786625564098
255.00000381469727,266.42951461672783
242.0000001490116,225.21452294290066
242.0000001490116,217.14326506853104
257.9999924302101,245.77690383791924
253.0000008046627,265.3916563093662
247.9999932795763,257.4558784067631
245.00000466406345,267.20891001820564
289.9999928921461,268.91016069054604
196.00000246614218,236.31176517903805
187.99999837577343,230.39071325957775
247.9999932795763,215.93831850588322
181.99999729543924,228.67273627221584
290.9999943971634,241.52051775157452
244.00000315904617,210.39834673702717
281.99999675154686,276.926390260458
251.99999929964542,225.80934059619904
212.99999625235796,225.63498625159264
174.00000115484,241.1319012194872
230.99999949336052,238.88275243341923
212.99999625235796,192.10163424909115
236.00000701844692,237.05664268136024
218.99999733269215,231.7008193731308
212.00000269711018,225.30398964881897
236.9999926239252,203.646464407444
237.9999941289425,225.15571054816246
274.0000006109476,247.79585909843445
203.99999860674143,222.23297779262066
253.0000008046627,252.72051870822906
309.00000558793545,214.4339041262865
235.00000551342964,229.41731168329716
227.99999497830868,246.4911747276783
251.99999929964542,236.99209055304527
260.99999694526196,245.53160575032234
281.99999675154686,238.77461966872215
223.99999690800905,252.90390399098396
311.9999942034483,271.2435770332813
270.99999609589577,223.61084774136543
227.99999497830868,247.78883150219917
260.99999694526196,256.53748923540115
268.0000074803829,246.5933133661747
247.9999932795763,245.99218359589577
277.00000512599945,259.06484815478325
276.00000362098217,251.90674850344658
260.99999694526196,250.71320191025734
249.99999628961086,233.77095524966717
257.9999924302101,252.00077837705612
201.00000204145908,260.4512879550457
246.00000616908073,245.6346029639244
247.9999932795763,219.09334352612495
242.0000001490116,250.33180376887321
229.99999798834324,235.16768205165863
278.999992236495,219.12992836534977
287.00000427663326,234.955200612545
240.99999864399433,271.0596829652786
200.0000005364418,257.7266793549061
268.9999930858612,241.84696708619595
229.99999798834324,221.749822601676
251.99999929964542,245.96954265236855
236.00000701844692,214.07522642612457
223.00000335276127,245.57777801156044
264.0000014603138,249.91882914304733
251.99999929964542,229.2931521832943
254.00000230967999,261.327384352684
232.0000009983778,259.0489168167114
223.99999690800905,244.9931837618351
244.00000315904617,221.75271631777287
240.99999864399433,232.16154031455517
289.0000072866678,253.68832364678383
229.99999798834324,238.63171461224556
229.99999798834324,274.83916237950325
292.99999740719795,245.37121120095253
225.9999999180436,232.8573041409254
236.9999926239252,247.19240799546242
278.999992236495,234.7597157806158
257.0000068247318,252.01073148846626
245.00000466406345,262.54519364237785
232.0000009983778,259.3533929884434
267.00000597536564,256.14232209324837
262.9999999552965,234.96515372395515
227.0000014230609,237.47131855785847
206.000001616776,254.44472831487656
170.00000308454037,247.6897455751896
224.99999841302633,219.6268525570631
250.99999779462814,202.95774407684803
248.99999478459358,240.45162354409695
197.00000397115946,240.88603074848652
209.99999968707561,227.65006202459335
247.00000767409801,216.34889230132103
196.00000246614218,235.15469212830067
257.0000068247318,241.0269006639719
251.99999929964542,217.88675931096077
265.0000029653311,264.6316583454609
235.00000551342964,247.34068709611893
249.99999628961086,240.49887697398663
268.9999930858612,238.09216375648975
280.9999952465296,258.1740923821926
257.9999924302101,258.4041587114334
255.00000381469727,273.931871086359
282.99999825656414,267.16191098093987
249.99999628961086,250.4734368622303
275.0000021159649,248.95604845881462
267.00000597536564,248.7853510081768
268.0000074803829,272.2523709833622
277.00000512599945,259.4229057729244
258.9999939352274,269.1601968407631
251.99999929964542,278.05875542759895
265.0000029653311,252.83795270323753
247.9999932795763,236.43067783117294
265.0000029653311,256.0823808312416
290.9999943971634,258.7407519519329
282.99999825656414,258.2935297191143
261.99999845027924,281.7775304019451
335.99999852478504,281.5057754814625
240.99999864399433,253.6528040766716
239.99999713897705,267.37839910387993
192.99999795109034,246.84643402695656
266.00000447034836,258.2442411482334
290.9999943971634,221.29805310070515
266.00000447034836,271.24020633101463
289.0000072866678,287.3418602645397
261.99999845027924,256.4739864766598
234.00000400841236,251.30542793869972
256.00000531971455,257.9955723583698
298.00000493228436,257.1716264486313
258.9999939352274,259.70400962233543
278.999992236495,292.53089740872383
285.0000012665987,276.7425279915333
281.99999675154686,266.69045785069466
256.00000531971455,253.9530191719532
250.99999779462814,267.5913257300854
257.0000068247318,268.7521828711033
248.99999478459358,258.3347413241863
245.00000466406345,271.6664411723614
292.99999740719795,271.1780709326267
288.00000578165054,250.84268775582314
251.99999929964542,256.2378783226013
238.99999563395977,269.8122369349003
265.0000029653311,266.2154750227928
219.99999883770943,250.35215517878532
310.999992698431,273.68962571024895
302.99999655783176,253.70428678393364
260.99999694526196,279.5945236980915
251.99999929964542,259.22091802954674
280.9999952465296,258.39735370874405
248.99999478459358,267.3681915998459
289.0000072866678,274.90772119164467
278.999992236495,268.0656089782715
309.00000558793545,293.7519502043724
212.00000269711018,266.63608142733574
248.99999478459358,262.9015659093857
247.00000767409801,239.49653823673725
251.99999929964542,270.5245680809021
257.9999924302101,261.8718799650669
202.99999710172415,273.6768742799759
254.00000230967999,280.4680443704128
212.00000269711018,234.68627581000328
201.00000204145908,244.24848115444183
237.9999941289425,237.75369437038898
258.9999939352274,243.5454989373684
240.99999864399433,252.07607859373093
267.00000597536564,271.3532838523388
247.00000767409801,265.5002501606941
255.00000381469727,261.497604817152
229.99999798834324,239.87516985833645
268.0000074803829,256.25737115740776
266.00000447034836,257.43037554621696
260.99999694526196,267.4826364815235
240.99999864399433,276.9278530180454
238.99999563395977,278.584839373827
237.9999941289425,251.2998313009739
230.99999949336052,237.25630909204483
222.000001847744,248.66063502430916
225.9999999180436,257.11054041981697
193.99999945610762,242.45542654395103
253.0000008046627,251.7594551742077
274.0000006109476,236.54664906859398
237.9999941289425,252.69816395640373
245.00000466406345,247.75048181414604
234.00000400841236,243.9957738816738
255.00000381469727,259.9042802155018
244.00000315904617,246.4705053269863
248.99999478459358,264.324415653944
264.0000014603138,263.6776224076748
276.00000362098217,255.79313641786575
230.99999949336052,247.69572380185127
219.99999883770943,263.22070145606995
268.0000074803829,255.96233931183815
223.99999690800905,241.97134917974472
235.00000551342964,273.3575161397457
250.99999779462814,253.82811239361763
289.9999928921461,247.91545543074608
247.00000767409801,241.38494238257408
242.0000001490116,267.32313230633736
240.99999864399433,261.5740498006344
247.00000767409801,251.80562743544579
236.00000701844692,257.2018355727196
285.0000012665987,263.83143454790115
232.0000009983778,247.81646490097046
272.9999991059303,253.13654604554176
233.00000250339508,242.44901902973652
247.00000767409801,272.13563656806946
235.00000551342964,245.98677775263786
223.00000335276127,259.5663832128048
246.00000616908073,257.83562299609184
236.9999926239252,241.60608907043934
235.00000551342964,238.0680918544531
235.00000551342964,241.75238072872162
228.99999648332596,252.97157242894173
258.9999939352274,244.83857664465904
224.99999841302633,247.39188361167908
285.0000012665987,266.8605193197727
238.99999563395977,241.31713084876537
238.99999563395977,251.24456450343132
236.9999926239252,242.16076038777828
233.00000250339508,257.7960649430752
268.9999930858612,246.47384423017502
281.99999675154686,250.79282680153847
259.9999954402447,273.9870742857456
235.00000551342964,267.1788280904293
217.00000227242708,244.55467447638512
290.9999943971634,244.3478850722313
299.00000643730164,248.06929937005043
291.9999959021807,272.4006818830967
257.0000068247318,286.2323904335499
346.99999918043613,289.83770629763603
285.0000012665987,258.52222868800163
264.0000014603138,274.76278099417686
303.99999806284904,270.1451096832752
245.00000466406345,274.1281667947769
240.99999864399433,283.4141335487366
281.99999675154686,263.46208825707436
265.0000029653311,266.3282027542591
250.99999779462814,269.59619399905205
236.9999926239252,247.64106118679047
258.9999939352274,255.67710158228874
248.99999478459358,261.03976169228554
209.99999968707561,259.1794520318508
254.00000230967999,262.43818974494934
261.99999845027924,248.61220502853394
257.0000068247318,256.249039798975
268.0000074803829,244.60866931080818
247.9999932795763,255.0194966495037
229.99999798834324,271.4321455657482
181.99999729543924,253.53193578124046
212.99999625235796,249.78123453259468
244.00000315904617,230.047028824687
289.0000072866678,234.32427510619164
242.0000001490116,234.49762777984142
234.00000400841236,268.86554658412933
251.99999929964542,261.28480538725853
272.9999991059303,242.7170216590166
308.00000408291817,256.5564414858818
296.0000019222498,273.81186136603355
236.9999926239252,274.4087618589401
214.99999926239252,254.57208362221718
202.00000354647636,251.37723025679588
287.00000427663326,253.0476994216442
298.00000493228436,230.0199519097805
258.9999939352274,279.46001359820366
236.9999926239252,290.4554351866245
242.0000001490116,254.89808776974678
238.99999563395977,232.42510697245598
256.00000531971455,252.9360210597515
251.99999929964542,263.45458367466927
261.99999845027924,255.18825435638428
240.99999864399433,260.76972392201424
278.00000663101673,270.2393621504307
247.00000767409801,245.49312886595726
245.00000466406345,246.079249471426
292.99999740719795,254.40132257342339
243.0000016540289,264.915147125721
209.99999968707561,271.8744707405567
288.00000578165054,256.49001321196556
277.00000512599945,244.81065705418587
223.00000335276127,265.0476538836956
240.99999864399433,238.61153809726238
232.0000009983778,245.51688277721405
218.00000377744436,266.05937334895134
287.00000427663326,239.64998468756676
229.99999798834324,240.3312799334526
281.99999675154686,278.95606181025505
249.99999628961086,235.4151265770197
235.00000551342964,236.8703000843525
200.0000005364418,253.41564655303955
262.9999999552965,260.82953798770905
228.99999648332596,223.51384465396404
235.00000551342964,258.98821237683296
257.9999924302101,245.89093533158302
236.00000701844692,233.69646590948105
212.99999625235796,228.014622554183
290.9999943971634,246.9637090265751
255.00000381469727,247.96191388368607
250.99999779462814,261.0210002362728
334.99999701976776,252.75899559259415
327.0000008791685,256.34093913435936
224.99999841302633,271.7283221781254
217.00000227242708,251.91406229138374
232.0000009983778,247.14159306883812
257.0000068247318,255.08233162760735
268.9999930858612,236.85923400521278
206.000001616776,257.025350689888
191.99999644607306,268.5772879421711
192.99999795109034,223.44617621600628
181.00000374019146,203.28263525664806
266.00000447034836,226.77266186475754
257.9999924302101,233.96492962539196
272.9999991059303,242.2352815270424
262.9999999552965,245.40364626049995
264.0000014603138,256.49287512898445
211.0000011920929,234.92422831058502
218.00000377744436,219.02317886054516
282.99999825656414,236.47201663255692
250.99999779462814,252.6116068661213
281.99999675154686,248.94199326634407
278.999992236495,242.90600357949734
310.0000070929527,262.75150606036186
234.00000400841236,241.3967557400465
212.00000269711018,235.95063894987106
329.0000038892031,250.70471155643463
279.9999937415123,252.5388505756855
283.9999997615814,270.71663451194763
268.9999930858612,261.84523233771324
265.0000029653311,269.39576441049576
285.0000012665987,240.6121929883957
185.00000181049109,221.18953874707222
214.99999926239252,272.2161836326122
217.00000227242708,241.17331951856613
148.9999993033707,222.30088472366333
217.00000227242708,227.8010758459568
209.99999968707561,198.38793037831783
238.99999563395977,212.23382131755352
211.0000011920929,196.79602083563805
234.00000400841236,244.06961134076118
230.99999949336052,242.88482539355755
185.00000181049109,223.05914963781834
200.0000005364418,228.2715273052454
209.99999968707561,211.54118970036507
170.00000308454037,200.3330163806677
170.99999663978815,187.86276945471764
217.00000227242708,204.83171144127846
176.99999772012234,218.6571078747511
208.99999818205833,221.195278480649
217.00000227242708,211.51411278545856
213.99999775737524,232.48269510269165
184.0000003054738,213.2144571840763
187.99999837577343,196.45934809744358
205.0000001117587,214.66300058364868
225.9999999180436,230.18961589038372
246.00000616908073,217.29644122719765
217.00000227242708,238.97563754022121
272.9999991059303,252.87477603554726
217.00000227242708,213.41447338461876
258.9999939352274,215.69777438044548
216.0000007674098,226.60861042141914
218.99999733269215,264.17677253484726
187.99999837577343,228.14194606244564
209.99999968707561,241.96406719088554
253.0000008046627,225.79282097518444
182.99999880045652,211.91112427413464
165.99999706447124,210.02450087666512
212.00000269711018,207.33002190291882
192.99999795109034,218.6645647585392
147.0000002682209,226.32419946789742
211.0000011920929,225.16854147613049
250.99999779462814,197.78179225325584
209.99999968707561,207.41087105870247
188.9999998807907,204.3180927336216
266.00000447034836,220.53743505477905
218.00000377744436,229.76625886559486
233.00000250339508,251.3833992779255
202.99999710172415,234.3545319288969
228.99999648332596,246.1517195701599
237.9999941289425,208.9717447012663
188.9999998807907,205.27204917371273
224.99999841302633,232.43342243134975
197.99999752640724,226.00372835993767
186.99999687075615,224.03563572466373
232.0000009983778,212.72328862547874
261.99999845027924,207.76070861518383
208.99999818205833,217.05969709157944
186.99999687075615,214.38811345398426
191.00000289082527,207.17237797379494
196.00000246614218,211.65854419767857
186.99999687075615,192.42798818647861
209.99999968707561,201.50298395752907
229.99999798834324,201.7303791642189
166.99999856948853,206.26286074519157
187.99999837577343,204.15628312528133
205.0000001117587,194.44665725529194
212.99999625235796,221.76354390382767
214.99999926239252,200.39658273756504
208.99999818205833,208.37354044616222
281.99999675154686,214.0219947695732
195.0000009611249,202.6601524055004
192.99999795109034,224.05442897975445
228.99999648332596,203.96771459281445
195.0000009611249,215.76905201375484
244.00000315904617,216.79756139218807
229.99999798834324,202.27522456645966
264.0000014603138,234.80350311100483
216.0000007674098,220.83534471690655
201.00000204145908,224.3673955053091
221.0000003427267,216.46286019682884
227.99999497830868,220.97301882505417
203.99999860674143,212.5417953878641
257.0000068247318,222.76893535256386
275.0000021159649,212.80817626416683
227.99999497830868,234.36903230845928
224.99999841302633,228.53372660279274
207.00000312179327,223.05170865356922
251.99999929964542,234.50572064518929
236.9999926239252,205.82342928647995
248.99999478459358,237.87575513124466
258.9999939352274,234.2413272112608
207.99999667704105,231.66706465184689
174.00000115484,223.3199974745512
222.000001847744,214.9672700613737
245.00000466406345,209.3446365892887
186.00000331550837,214.45778523385525
236.9999926239252,234.11257274448872
242.0000001490116,203.19809740781784
232.0000009983778,225.04792757332325
191.00000289082527,215.8715563416481
190.000001385808,226.121480345726
249.99999628961086,217.48438967764378
228.99999648332596,196.42958416044712
206.000001616776,243.23017928004265
214.99999926239252,235.49443347752094
175.00000265985727,216.46136564016342
193.99999945610762,210.32592433691025
143.9999997280538,197.07896903157234
